window,start_date,end_date,rmse,r2,directional_accuracy
363,2021-05-07,2021-05-14,0.018008024,-0.8892556428909302,0.5
364,2021-05-14,2021-05-21,0.0073266095,-1.3019042015075684,1.0
365,2021-05-21,2021-05-28,0.012292467,-1.4020376205444336,0.5
366,2021-05-28,2021-06-04,0.004049695,-1.2250378131866455,1.0
367,2021-06-04,2021-06-11,0.0028071448,-7.097043991088867,1.0
368,2021-06-11,2021-06-18,0.020014657,-1.9282281398773193,0.5
369,2021-06-18,2021-06-25,0.029827204,-0.6597543954849243,0.5
370,2021-06-25,2021-07-02,0.017650897,-10.400653839111328,1.0
371,2021-07-02,2021-07-09,0.005509043,0.24144142866134644,1.0
372,2021-07-09,2021-07-16,0.0085730525,-0.5675207376480103,0.5
373,2021-07-16,2021-07-23,0.019013623,-0.7056117057800293,0.5
374,2021-07-23,2021-07-30,0.014824166,-0.6440513134002686,0.5
375,2021-07-30,2021-08-06,0.0071562706,-0.1941378116607666,0.5
376,2021-08-06,2021-08-13,0.0038467566,-10.455816268920898,1.0
377,2021-08-13,2021-08-20,0.009389917,-1.0929713249206543,0.5
378,2021-08-20,2021-08-27,0.010689507,-0.03272747993469238,1.0
379,2021-08-27,2021-09-03,0.006245702,-0.7792751789093018,1.0
380,2021-09-03,2021-09-10,0.018340433,-1.576493263244629,0.5
381,2021-09-10,2021-09-17,0.008015875,-1.0009055137634277,1.0
382,2021-09-17,2021-09-24,0.010896888,-3.0597238540649414,0.5
383,2021-09-24,2021-10-01,0.016535051,-0.4564549922943115,0.0
384,2021-10-01,2021-10-08,0.02029326,-0.8081316947937012,0.5
385,2021-10-08,2021-10-15,0.020803181,-15.576730728149414,0.0
386,2021-10-15,2021-10-22,0.0053873076,-36.9222412109375,1.0
387,2021-10-22,2021-10-29,0.01069566,-46.88204574584961,1.0
388,2021-10-29,2021-11-05,0.0055101006,-1.7946102619171143,1.0
